"MXIM-AV-1-4-1","VUFKU (All-Ukrainian Photo Cinema Administration)","Gobierno Ucraniano de la Unión Soviética","Gobierno Ucraniano de la Unión Soviética","VUFKU (Administración Panucraniana para la Producción Foto Cinematográfica) fue fundada en la década de 1920, bajo la dirección del Departamento Nacional de Educación del Gobierno Soviético Ucraniano como parte de un proyecto destinado a la administración de las salas de cine, las compañías productoras y las instituciones cinematográficas de toda Ucrania. Conformado por un pequeño grupo de pequeños estudios, hasta el año de 1928 la VUFKU había producido más de 150 filmes (la mayoría de ellos cortometrajes). Con la fundación de esta institución productora, el Gobierno Soviético Ucraniano logró monopolizar toda la producción cinematográfica de dicho país. La VUFKU realizó la mayor parte de sus producciones en dos estudios ubicados en las localidades de Odesa, que son Kyev y Kharkov; en el estudio de Kyev, la VUFKU produjo alrededor de 40 filmes al año a partir de su construcción en 1927, lo que lo posicionó como uno de los estudios cinematográficos más modernos y mejor equipados de toda Europa para finales de la década de 1920. Como la mayoría de los estudios cinematográficos de Europa en esa época, el referente a superar era los estudios estadounidenses de Hollywood, así que gran parte de la producción de esta casa productora se basó en las técnicas cinematográficas hollywoodenses; la VUFKU tuvo éxito en su cometido y terminó convirtiéndose en un referente cultural y de negocios para gran parte de los estudios cinematográficos en la Unión Soviética, y en el continente europeo. (Fuente: http://www.kinofestnyc.com/history.html)","Denis Abramovich Kaufman nació en 1896 en el seno de una familia judía en Bialystok, ciudad perteneciente en aquellos años a la Rusia zarista. Interesado por el futurismo, adoptó el seudónimo de Dziga Vertov, que significa algo así como \"gira, peonza\" en ucraniano. En 1918, tras la revolución, el Comité del Cine de Moscú lo contrató para trabajar en Kino-Nedelia (\"Cine-Semana\", semanario cinematográfico de noticias de actualidad soviético), en la ciudad de Moscú. Vertov trabajó montando noticiarios cinematográficos durante tres años; su primera película como director fue El aniversario de la Revolución (1919), seguida de La batalla de Tsartitsyn (1920), El tren Lenin (1921) e Historia de la guerra civil (1922). En estas películas, Vertov exploró las posibilidades del montaje, ensamblando fragmentos de película sin tener en cuenta su continuidad formal, temporal, ni lógica, buscando destacar un efecto poético que impactara a los espectadores. En 1919, Vertov y otros jóvenes cineastas, entre los que se encontraba su futura esposa Elisaveta Svilova, crearon un grupo llamado Kinoks (Cine-Ojo). Más tarde se les uniría también el hermano de Vertov, Mikhail Kaufman. Entre 1922 y 1923, Vertov y Svilova escribieron varios manifiestos que aparecieron en publicaciones de vanguardia; así desarrollaron su teoría del Cine-Ojo. Vertov y los otros miembros del grupo rechazaron todos los elementos del cine convencional: desde la escritura previa de un guión hasta el recurso de los actores profesionales, pasando por el rodaje en estudios, los decorados, la iluminación, etc. Su objetivo fue captar la \"verdad\" cinematográfica montando fragmentos de actualidad que permitieran conocer una realidad más profunda que no puede ser percibida por el ojo. Según el propio Vertov: \"fragmentos de energía real que, mediante el arte del montaje, se van acumulando hasta formar un todo global\", permitiendo \"ver y mostrar el mundo desde el punto de vista de la revolución proletaria mundial\". Durante los años 20 rodó varias películas, destaca El hombre de la cámara (Chelovek kinoapparatom, 1929). (Fuente: http://es.wikipedia.org/wiki/Dziga_Vertov)","Donación","1999"
"MXIM-AV-1-4-2","Empire Marketing Board/New Era Films","","British International Pictures","La Empire Marketing Board (EMB) fue fundada en 1926 por el Secretario del Estado para las Colonias Leopold Amery del Partido Conservador de Gran Bretaña, con el fin de desarrollar y de promocionar un programa de películas para tender lazos con el mercado internacional y, en particular, con los países del Imperio. En un primer momento, la instancia estuvo dirigida por Stephen Tallents y John Grierson como colaborador (quien entonces era estudiante universitario de ciencias sociales); ambos lograron hacer innovaciones en la producción, distribución y exhibición fílmica de lo que Grierson llamaba \"Filme documental\"; estos personajes legaron escritos sobre los usos de este género cinematográfico. Los primeros filmes estuvieron enfocados en documentar e ilustrar las relaciones comerciales de Gran Bretaña, para publicitar y legitimar la política económica imperial. De la EMB salieron numerosos documentales: Conquest (1928), Drifters (1929), One Family (1930), Windmill in Barbados (1933), Cargo from Jamaica (1933).","John Grierson (26 de abril de 1898 - 19 de febrero de 1972) fue uno de los primeros y más influyentes documentalistas de la historia del cine. Nació en Deanstown, Escocia; estudió comunicación en la Universidad de Glasgow; su primer trabajo cinematográfico fue Drifters (1929) acerca de los pescadores de Arenque en Inglaterra. El estreno de Drifters fue un gran éxito, se hizo con fondos de la Empire Marketing Board (EMB), la cual le solicitaría a Grierson continuar con su tarea como realizador, además se convirtió en el director de la Unidad de Filmes de la misma EMB. Grierson era una persona creativa, extremadamente organizada y disciplinada, por lo que se encargó de reclutar a un ejército de prospectos que impulsaran la Unidad de Filmes, personas con poca o ninguna experiencia y que, con el tiempo, se convirtieron en grandes directores del género documental; con sus películas, todos ayudaron a promover una nueva imagen de la clase trabajadora y su labor fue de importancia en el desarrollo industrial de Gran Bretaña. Grierson continuó a la cabeza de la Unidad de Filmes durante varios años donde se dio a conocer como el \"padrino del documental\". En 1933 la EMB desapareció y la Unidad de Filmes pasó a formar parte de la Oficina General de Correos convirtiéndose en la Unidad de Filmes de la Oficina General de Correos (GPO Film Unit), de la cual Grierson fue director hasta 1938; ese año fue invitado a Canadá por el mismo gobierno para formar un organismo nacional que realizara películas cinematográficas. Al año siguiente (1939) Canadá creó la Comisión Nacional de Filmes, que luego se convertiría en la Junta Nacional Fílmica del Canadá (National Film Board of Canada), de la cual Grierson fue su primer comisionado. Cuando Canadá entró en la II Guerra Mundial en el mismo año, la NFB se enfocó en la realización de filmes con fines propagandísticos, muchos de los cuales fueron dirigidos por el mismo Grierson. Después de la Guerra, los contenidos se enfocaron en la vida de los canadienses. La National Film Board of Canada es una institución reconocida mundialmente por su alta calidad, muchos de sus productos han ganado premios de la Academia. En 1957 Grierson recibió un reconocimiento especial en la ceremonia de premios de filmes de Canadá.","",""
"MXIM-AV-1-4-3","VUFKU (All-Ukrainian Photo Cinema Administration)","Gobierno Ucraniano de la Unión Soviética","Gobierno Ucraniano de la Unión Soviética","VUFKU (Administración Panucraniana para la Producción Foto Cinematográfica) fue fundada en la década de 1920, bajo la dirección del Departamento Nacional de Educación del Gobierno Soviético Ucraniano como parte de un proyecto destinado a la administración de las salas de cine, las compañías productoras y las instituciones cinematográficas de toda Ucrania. La VUFKU fue formada por un reducido número de pequeños estudios, en 1928 ya había producido más de 150 filmes (la mayoría de ellos cortometrajes). Con la creación de esta institución, el Gobierno Soviético Ucraniano logró monopolizar toda la producción cinematográfica de dicho país. La mayor parte de las realizaciones de la VUFKU salieron de dos estudios ubicados en las localidades de Odesa, que son Kyev y Kharkov. A partir de 1927, año de la construcción del estudio de Kyev, la VUFKU produjo, sólo en ese lugar, alrededor de 40 filmes al año; además de que tuvo instalaciones que se contaban entre las más modernas y mejor equipadas de toda Europa a finales de la década de 1920. Para la mayoría de los estudios cinematográficos del viejo continente de esa época, un referente a superar fueron los estudios estadounidenses de Hollywood, no es extraño, que gran parte de la producción de la VUFKU se basara en las técnicas cinematográficas hollywoodenses. La VUFKU tuvo éxito en su cometido y terminó convirtiéndose en un modelo cultural y de negocios para gran parte de los estudios cinematográficos en la Unión Soviética y en el continente europeo. (Fuente: http://www.kinofestnyc.com/history.html)","Denis Abramovich Kaufman nació en 1896 en el seno de una familia judía en Bialystok, ciudad perteneciente en aquellos años a la Rusia zarista. Interesado por el futurismo, adoptó el seudónimo de Dziga Vertov, que significa algo así como \"gira, peonza\" en ucraniano. En 1918, tras la revolución, el Comité del Cine de Moscú lo contrató para trabajar en Kino-Nedelia (\"Cine-Semana\", semanario cinematográfico de noticias de actualidad soviético), en la ciudad de Moscú. Vertov trabajó montando noticiarios cinematográficos durante tres años; su primera película como director fue El aniversario de la Revolución (1919), seguida de La batalla de Tsartitsyn (1920), El tren Lenin (1921) e Historia de la guerra civil (1922). En estas películas, Vertov exploró las posibilidades del montaje, ensamblando fragmentos de película sin tener en cuenta su continuidad formal, temporal, ni lógica, buscando destacar un efecto poético que impactara a los espectadores. En 1919, Vertov y otros jóvenes cineastas, entre los que se encontraba su futura esposa Elisaveta Svilova, crearon un grupo llamado Kinoks (Cine-Ojo). Más tarde se les uniría también el hermano de Vertov, Mikhail Kaufman. Entre 1922 y 1923, Vertov y Svilova escribieron varios manifiestos que aparecieron en publicaciones de vanguardia; así desarrollaron su teoría del Cine-Ojo. Vertov y los otros miembros del grupo rechazaron todos los elementos del cine convencional: desde la escritura previa de un guión hasta el recurso de los actores profesionales, pasando por el rodaje en estudios, los decorados, la iluminación, etc. Su objetivo fue captar la \"verdad\" cinematográfica montando fragmentos de actualidad que permitieran conocer una realidad más profunda que no puede ser percibida por el ojo. Según el propio Vertov: \"fragmentos de energía real que, mediante el arte del montaje, se van acumulando hasta formar un todo global\", permitiendo \"ver y mostrar el mundo desde el punto de vista de la revolución proletaria mundial\". Durante los años 20 rodó varias películas, destaca El hombre de la cámara (Chelovek kinoapparatom, 1929). (Fuente: http://es.wikipedia.org/wiki/Dziga_Vertov)","",""
"MXIM-AV-1-5-8","Resettlement Administration, Eastern Service Studios.","","","Durante abril de 1935 y diciembre de 1936 funcionó el Departamento de Repoblación (Resettlement Administration, [RA]) que fue una agencia federal estadounidense creada en base a la estrategia político-económica llamada \"New Deal\" y cuya función consistió en reubicar a las comunidades urbanas y rurales dentro de un plan de acción federal para paliar los efectos de la crisis económica de 1929. La RA fue creada por Rexford G. Tugwell, profesor de economía de la Universidad de Columbia, quien fue consejero electoral de Franklin D. Roosevelt durante su campaña presidencial en 1932. Entre los proyectos de la RA, orientados principalmente a la reubicación demográfica y la administración del sector agropecuario, había algunos dedicados a la producción fílmica-documental que buscaron dar cuenta de los estragos ocasionados por la Depresión de 1929; ejemplos de ello son los dos documentales concebidos por Vigil Thompson y dirigidos por Pare Lorentz: \"The Plow that broke the plains\" y \"The river\".","Pare Lorentz nació en Clarksburg, Virginia, en 1905 y murió en 1992; fue un cineasta estadounidense que se dedicó filmar los progresos del programa anticrisis llamado \"New Deal\", proyectado durante el gobierno de Franklin D. Roosevelt. Estudiante egresado de la Universidad de Virgina del Oeste, Lorentz se dedicó, en un primer momento, a la crítica del cine neoyorkino y hollywoodense, y a denunciar la censura dentro de la industria fílmica. Al comienzo de la década de 1930, el gobierno estadounidense contrató a Lorentz para que filmara y dirigiera una serie de documentales que informaran al pueblo estadounidense sobre el proyecto anticrisis del Estado. En esta etapa, Lorentz tuvo la oportunidad de realizar y dirigir tres documentales, cuya temática giraba en torno a las políticas económicas del proyecto \"New Deal\", y sobre la situación de la población que trabajaba y dependía del sector agropecuario en Estados Unidos durante esa fecha; los filmes son los siguientes: The Plow that broke the plains (1936), The River (1937), y The Fight for life (1940).","",""
"MXIM-AV-1-5-9","Farm Security Administration, General Service Studios","","","Durante abril de 1935 y diciembre de 1936 funcionó el Departamento de Repoblación (Resettlement Administration, [RA]) que fue una agencia federal estadounidense creada en base a la estrategia político-económica llamada \"New Deal\" y cuya función consistió en reubicar a las comunidades urbanas y rurales dentro de un plan de acción federal para paliar los efectos de la crisis económica de 1929. La RA fue creada por Rexford G. Tugwell, profesor de economía de la Universidad de Columbia, quien fue consejero electoral de Franklin D. Roosevelt durante su campaña presidencial en 1932. Entre los proyectos de la RA, orientados principalmente a la reubicación demográfica y la administración del sector agropecuario, había algunos dedicados a la producción fílmica-documental que buscaron dar cuenta de los estragos ocasionados por la Depresión de 1929; ejemplos de ello son los dos documentales concebidos por Vigil Thompson y dirigidos por Pare Lorentz: \"The plow that broke the plains\" y \"The river\". A la postre, la RA se convirtió en el Departamento de Agricultura que financió la película documental \"The river\"","Pare Lorentz nació en Clarksburg, Virginia, en 1905 y murió en 1992; fue un cineasta estadounidense que se dedicó filmar los progresos del programa anticrisis llamado \"New Deal\", proyectado durante el gobierno de Franklin D. Roosevelt. Estudiante egresado de la Universidad de Virgina del Oeste, Lorentz se dedicó, en un primer momento, a la crítica del cine neoyorkino y hollywoodense, y a denunciar la censura dentro de la industria fílmica. Al comienzo de la década de 1930, el gobierno estadounidense contrató a Lorentz para que filmara y dirigiera una serie de documentales que informaran al pueblo estadounidense sobre el proyecto anticrisis del Estado. En esta etapa, Lorentz tuvo la oportunidad de realizar y dirigir tres documentales, cuya temática giraba en torno a las políticas económicas del proyecto \"New Deal\", y sobre la situación de la población que trabajaba y dependía del sector agropecuario en Estados Unidos durante esa fecha; los filmes son los siguientes: The Plow that broke the plains (1936), The River (1937), y The Fight for life (1940).","",""
"MXIM-AV-1-5-10","Contemporary Historians","","Prometheus Pictures","“Contemporary Historians” fue fundada como una sociedad sin ánimo de lucro que impulsó Dorothy Parker y Lillian Hellman, entre otros. Su objetivo fue reunir los fondos necesarios para comenzar el proyecto de The Spanish Earth. La agrupación estuvo conformada por el director Joris Ivens y por escritores y directores como Orson Welles y John Dos Pasos. (Fuente: http://www.nodo50.org/rebeldemule/foro/viewtopic.php?t=20)",": Joris Ivens (Nimega, 1898 - París, 1989) Director de cine holandés; se formó en Economía en Rotterdam, y en Química en la Universidad de Charlottenbourg; estudió de forma simultánea la técnica fotográfica. En 1936 se trasladó a Estados Unidos, donde se relacionó con intelectuales como Ernest Hemingway, Lillian Hellman, Robert Flaherty y John Dos Passos; juntos fundaron la sociedad Contemporary Historians, con el objetivo de producir una película que presentase al mundo la lucha de la República española frente al alzamiento militar de Francisco Franco; el film fue dirigido por Ivens con un presupuesto de 2.000 dólares; el producto, Tierra de España, se convirtió en un documento estremecedor sobre la Guerra Civil. Ivens fue, sin duda, uno de los mayores documentalistas del llamado séptimo arte; recorrió con su cámara todos los continentes e innumerables países, en todos ellos dejó testimonio de su magnífico hacer creativo; su nombre quedó indisociablemente unido al de un cuarteto de extraordinarias obras de propaganda: Tierra de España, La electrificación y la tierra, A Valparaíso y Paralelo 17. (Fuente: http://www.biografiasyvidas.com/biografia/i/ivens.htm)","Donación","1999"
"MXIM-AV-1-5-11","Mehzrabpom Film Production","","Estudios Centrales de Documentación de Moscú, URSS","Mezhrabpom-Film, anteriormente llamado Mezhrabpom-Rus, fue un estudio de cine alemán-ruso que funcionó a partir de 1922 y hasta 1936. En un inicio, estuvieron al frente el productor ruso Moisei Aleinikov y el comunista alemán Willi Münzenberg. La productora se estableció en Moscú y tuvo sede en Berlín; cesó su actividad debido a las políticas intransigentes de Adolf Hitler y Joseph Stalin. Entre sus principales filmes están El fin de San Petersburgo (1927), Tormenta sobre Asia (1928), La muchacha con sombrero (1927), Aelita (1924), y Zapatos rotos (1933), este último es un drama acerca de los niños que vivían en Alemania al ascender los nazis al poder.","Denis Abramovich Kaufman nació en 1896 en el seno de una familia judía en Bialystok, ciudad perteneciente en aquellos años a la Rusia zarista. Interesado por el futurismo, adoptó el seudónimo de Dziga Vertov, que significa algo así como \"gira, peonza\" en ucraniano. En 1918, tras la revolución, el Comité del Cine de Moscú lo contrató para trabajar en Kino-Nedelia (\"Cine-Semana\", semanario cinematográfico de noticias de actualidad soviético), en la ciudad de Moscú. Vertov trabajó montando noticiarios cinematográficos durante tres años; su primera película como director fue El aniversario de la Revolución (1919), seguida de La batalla de Tsartitsyn (1920), El tren Lenin (1921) e Historia de la guerra civil (1922). En estas películas, Vertov exploró las posibilidades del montaje, ensamblando fragmentos de película sin tener en cuenta su continuidad formal, temporal, ni lógica, buscando destacar un efecto poético que impactara a los espectadores. En 1919, Vertov y otros jóvenes cineastas, entre los que se encontraba su futura esposa Elisaveta Svilova, crearon un grupo llamado Kinoks (Cine-Ojo). Más tarde se les uniría también el hermano de Vertov, Mikhail Kaufman. Entre 1922 y 1923, Vertov y Svilova escribieron varios manifiestos que aparecieron en publicaciones de vanguardia; así desarrollaron su teoría del Cine-Ojo. Vertov y los otros miembros del grupo rechazaron todos los elementos del cine convencional: desde la escritura previa de un guión hasta el recurso de los actores profesionales, pasando por el rodaje en estudios, los decorados, la iluminación, etc. Su objetivo fue captar la \"verdad\" cinematográfica montando fragmentos de actualidad que permitieran conocer una realidad más profunda que no puede ser percibida por el ojo. Según el propio Vertov: \"fragmentos de energía real que, mediante el arte del montaje, se van acumulando hasta formar un todo global\", permitiendo \"ver y mostrar el mundo desde el punto de vista de la revolución proletaria mundial\". Durante los años 20 rodó varias películas, destaca El hombre de la cámara (Chelovek kinoapparatom, 1929). (Fuente: http://es.wikipedia.org/wiki/Dziga_Vertov)","",""
"MXIM-AV-1-5-12","Shell Film Unit, Museo de Ciencia y el Museo Alberto y Victoria, British Acoustic Full Range","Arthur Elton","","La Historia de la Shell Film Unit (SFU) comenzó durante la década de 1920 con algunos filmes patrocinados por la compañía Shell International Petroleum Co. Ltd.; fue hasta 1934 cuando dicha compañía decidió crear una unidad productora cinematográfica adscrita a la compañía pero independiente de los temas que eran del interés de la empresa; muchas productoras fílmicas de cine documental de Gran Bretaña se sumaron al proyecto. En un principio, Edgar Anstey ocupó el puesto de primer director, posteriomente Sir Arthur Elton tomó su lugar, con la colaboración de Stuart Legg, lo que le otorgó una nueva dinámica a la casa productora que la colocó en el Movimiento de Cine Documental. El trabajo de la SFU iba enfocado a formar, de manera muy sutil, la opinión pública sobre la compañía petrolera; de este modo, los filmes realizados no hacían una referencia directa hacia los productos y los servicios comerciales de la empresa, no obstante, se cubrían temas afines a la industria petrolífera sin referir directamente a la Shell International Petroleum, como en el filme Lubrication of the Petrol Engine (1937), la cual aborda la tecnología industrial utilizada, por Shell, para la extracción del petróleo. En sus recursos cinematográficos, la SFU se colocó como una productora innovadora pues incorporó gráficos y animaciones dentro de sus filmes. Durante la Segunda Guerra Mundial, Shell, como otras empresas estadounidenses, se alineó a la postura bélica del gobierno estadounidense. Al final, la unidad fílmica estuvo más relacionada con los documentales sobre deporte automovilístico, historia y procesos de la tecnología, y los temas de ciencia en general.","","Donación","1999"
"MXIM-AV-1-9-31","Instituto LUCE, Associazione Italiana di Cinematografia Scientifica","","","El Instituto LUCE, cuyas siglas significan Libera Unione Cinematográfica Educativa, fue creado en 1920 y funcionó como el principal órgano de propaganda del gobierno fascista italiano; en un principio, fue propiedad de una sociedad privada, en 1924 se convirtió en un organismo dependiente del Estado Fascista Italiano e instaló su sede en Roma, donde reside hoy en día. En su vasta producción cinematográfica encontramos filmes de todos los géneros desde largometrajes de ficción hasta documentales. En la actualidad posee un archivo histórico sumamente vasto.\
El Instituto Nacional de Nutrición (INN) es una institución dependiente del gobierno italiano que cuenta con una planta multidisciplinaria de expertos y profesionales en las diferentes áreas relacionadas con el estudio de la química en alimentos y la nutrición. Fue fundado en 1936 como un organismo dependiente del Consejo Italiano de Investigación Nacional, en 1958 se convirtió en una institución de investigación independiente, adscrito al Departamento de Agricultura, con financiamiento y apoyo del Departamento de Salud. Sus principales funciones son: apoyar a la investigación y difusión de estudios sobre nutrición y química en alimentos; colaborar constantemente con el Departamento de Agricultura y con el Departamento de Salud, y contribuir a la formación de estudiosos en dichas materias. (Fuentes: www.luce.it y www.archivioluce.com, http://www.maas.ccr.it/agrital/inn-ing.html)","","",""
"MXIM-AV-1-5-16","Barong Kèkèt Dance on Bali","","Museum für Völkerkunde, Berlin","","","",""
"MXIM-AV-1-6-1","Crown Film Unit","Dame Myra Hess, John Gielgud","","La Crown Film Unit fue una institución fílmica adjunta al Ministerio de Información del gobierno británico durante la Segunda Guerra Mundial. Anteriormente llamada GPO Film Unit, ésta fue rebautizada como Crown Film Unit en 1940. Su función fue hacer filmes para el público británico y extranjero. Su extensa producción incluyó desde cortometrajes hasta filmes de carácter documental, así como largometrajes de drama y ficción. Al término de la Segunda Guerra Mundial, esta casa productora cambió su nombre a Central Office of Information, hasta su cierre en 1952. Durante la Segunda Guerra Mundial la Crown Film Unit se encargó de producir propaganda de guerra a favor del gobierno británico. Los filmes de Humphrey Jennings: \"Words of Battle\" (1941) y \"Listen to Britain\" (1942), eclipsaron la mayor parte del trabajo de la casa productora que hizo alrededor de 130 productos durante el período bélico.","Humphrey Jennings nació en Walberswick, Suffolk el 19 de agosto de 1907, y murió el 24 septiembre de 1950. Es identificado como cineasta y como fotógrafo, además de crítico literario, director teatral, poeta, pintor y teórico del arte moderno. En 1936 organizó la Exhibición Internacional de Surrealismo en Londres, con la participación de Herbert Read, Roland Penrose y André Breton. En 1934 Jennings se unió a la GPO Film Unit, donde colaboró con Alberto Cavalcanti. El trabajo de Jennings como documentalista se centró principalmente en buscar lo surrealista en lo cotidiano, pues consideraba, como su homólogo André Breton, que el surrealismo se podía apreciar mejor desde la coincidencia; esto puede apreciarse en el filme Listen to Britain (1942), codirigida por Jennings y editada por Stewart McAllister. Otro filme representativo de la obra de Jennings es A diary of Timothy (1945), escrito por E. M. Foster, en el cual Jennings nos presenta una compleja perspectiva de la vida cotidiana en la Gran Bretaña durante el último año de la Segunda Guerra Mundial utilizando como pretexto el diario personal de un personaje.","",""
"MXIM-AV-1-6-2","L´ècran Fracais, Les Films Etienne Lallier","Etienne Lallier, Jaques Girard","RKO Radio Films","","Georges Rouquier (1909-1989) fue un discípulo del realizador Jean Grémillon (1902-1959); también admiró y continuó la obra de Robert Flaherty. Se considera a Rouquier el padre del documentalismo francés cuyo tema central era el trabajador y el mundo del trabajo. Rouquier fue aprendiz de tipógrafo linotipista en su juventud y enamorado del cine de Chaplin, Flaherty, Eisenstein y Dovjenko. Como realizador, hizo sus primeros cortometrajes durante la guerra, éstos fueron: “Le tonnelier” (1942), que mostraba la fabricación de un tonel por un artesano tonelero y “Le charron” (1943), otra mirada al mundo artesano, en este caso, la fabricación de una rueda.","",""
"MXIM-AV-1-6-3","STIC-CTM","Luis Manjarrez","","","","",""
"MXIM-AV-1-6-4","","Etienne Lallier","","","Georges Rouquier (1909-1989) fue un discípulo del realizador Jean Grémillon (1902-1959); también admiró y continuó la obra de Robert Flaherty. Se considera a Rouquier el padre del documentalismo francés cuyo tema central era el trabajador y el mundo del trabajo. Rouquier fue aprendiz de tipógrafo linotipista en su juventud y enamorado del cine de Chaplin, Flaherty, Eisenstein y Dovjenko. Como realizador, hizo sus primeros cortometrajes durante la guerra, éstos fueron: “Le tonnelier” (1942), que mostraba la fabricación de un tonel por un artesano tonelero y “Le charron” (1943), otra mirada al mundo artesano, en este caso, la fabricación de una rueda.","",""
"MXIM-AV-1-6-5","","Etienne Lallier","","","Georges Rouquier (1909-1989) fue un discípulo del realizador Jean Grémillon (1902-1959); también admiró y continuó la obra de Robert Flaherty; se considera a Rouquier el padre del documentalismo francés cuyo tema central era el trabajador y el mundo del trabajo. Rouquier fue aprendiz de tipógrafo linotipista en su juventud y enamorado del cine de Chaplin, Flaherty, Eisenstein y Dovjenko. Como realizador, hizo sus primeros cortometrajes durante la guerra, éstos fueron: “Le tonnelier” (1942), que mostraba la fabricación de un tonel por un artesano tonelero y “Le charron” (1943), otra mirada al mundo artesano, en este caso, la fabricación de una rueda.","",""
"MXIM-AV-1-6-6","Forces et voix de France","Paul Legros","","","Georges Franju nació en Francia en 1912 y murió en 1987. Antes de dedicarse a la industria del cine, trabajó en una aseguradora, en una fábrica de fideos e hizo carrera militar en Argelia donde estuvo hasta 1932; a su regreso de Argelia, decidió dedicarse a la escenografía, entonces creó una obra destacada de telones de fondo para diferentes teatros como el Casino de París y el Folles Bergère. A mediados de la década de 1930 conoció a Henri Langlois con quien realizó un cortometraje de 16 mm llamado Le Métro, ambos fundaron un club cinematográfico llamado Le Cercle du Cinema, en el que proyectaban películas silentes para posteriormente hacer un debate entre los asistentes acerca del filme. A principios de 1940, Franju fundó, en colaboración con Dominique Johansen, una organización destinada a promover el cine francés llamada Circuito Cinematográfico de Artes y Ciencias la cual tuvo una muy breve existencia. En 1949, Franju comenzó a trabajar en una serie de documentales inspirados en la ocupación nazi de París y el industrialismo impulsado por la Segunda Guerra Mundial. El filme. Le Sang des Betes (1949), es un registro de todo un día en un rastro de París. En 1950, el gobierno francés le encargó a Franju una producción donde exaltara la modernización tecnológica-industrial de Francia en la posguerra, Franju trató de mostrar, visualmente, a las fábricas como monstruos amorfos carentes de progreso alguno. En 1951 hizo En Passant par la Lorreine, nuevamente como un encargo del gobierno francés, donde da cuenta de la vida cotidiana en el Hotel des Invalides que era un hospital de veteranos de guerra con lo cual Franju hizo una crítica a la glorificación bélica que el gobierno intentaba transmitir a través de sus veteranos. En 1958 el realizador decidió dedicarse a los filmes de ficción, entre los que se cuentan Les Yeux sans Visage (1959) y Judex (1963).","",""
"MXIM-AV-1-6-7","Crown film unit","Lan Dalrymple, Productor ejecutivo: Dora Wright","","La Crown Film Unit fue una institución fílmica adjunta al Ministerio de Información del gobierno británico durante la Segunda Guerra Mundial. Anteriormente llamada GPO Film Unit, ésta fue rebautizada como Crown Film Unit en 1940. Su función fue hacer filmes para el público británico y extranjero. Su extensa producción incluyó desde cortometrajes hasta filmes de carácter documental, así como largometrajes de drama y ficción. Al término de la Segunda Guerra Mundial, esta casa productora cambió su nombre a Central Office of Information, hasta su cierre en 1952. Durante la Segunda Guerra Mundial la Crown Film Unit se encargó de producir propaganda de guerra a favor del gobierno británico. Los filmes de Humphrey Jennings: \"Words of Battle\" (1941) y \"Listen to Britain\" (1942), eclipsaron la mayor parte del trabajo de la casa productora que hizo alrededor de 130 productos durante el período bélico.","Humphrey Jennings nació en Walberswick, Suffolk el 19 de agosto de 1907, y murió el 24 septiembre de 1950. Es identificado como cineasta y como fotógrafo, además de crítico literario, director teatral, poeta, pintor y teórico del arte moderno. En 1936 organizó la Exhibición Internacional de Surrealismo en Londres, con la participación de Herbert Read, Roland Penrose y André Breton. En 1934 Jennings se unió a la GPO Film Unit, donde colaboró con Alberto Cavalcanti. El trabajo de Jennings como documentalista se centró principalmente en buscar lo surrealista en lo cotidiano, pues consideraba, como su homólogo André Breton, que el surrealismo se podía apreciar mejor desde la coincidencia; esto puede apreciarse en el filme Listen to Britain (1942), codirigida por Jennings y editada por Stewart McAllister. Otro filme representativo de la obra de Jennings es A diary of Timothy (1945), escrito por E. M. Foster, en el cual Jennings nos presenta una compleja perspectiva de la vida cotidiana en la Gran Bretaña durante el último año de la Segunda Guerra Mundial utilizando como pretexto el diario personal de un personaje.","",""
"MXIM-AV-1-6-8","","","","","Humphrey Jennings nació en Walberswick, Suffolk el 19 de agosto de 1907, y murió el 24 septiembre de 1950. Es identificado como cineasta y como fotógrafo, además de crítico literario, director teatral, poeta, pintor y teórico del arte moderno. En 1936 organizó la Exhibición Internacional de Surrealismo en Londres, con la participación de Herbert Read, Roland Penrose y André Breton. En 1934 Jennings se unió a la GPO Film Unit, donde colaboró con Alberto Cavalcanti. El trabajo de Jennings como documentalista se centró principalmente en buscar lo surrealista en lo cotidiano, pues consideraba, como su homólogo André Breton, que el surrealismo se podía apreciar mejor desde la coincidencia; esto puede apreciarse en el filme Listen to Britain (1942), codirigida por Jennings y editada por Stewart McAllister. Otro filme representativo de la obra de Jennings es A diary of Timothy (1945), escrito por E. M. Foster, en el cual Jennings nos presenta una compleja perspectiva de la vida cotidiana en la Gran Bretaña durante el último año de la Segunda Guerra Mundial utilizando como pretexto el diario personal de un personaje.","",""
"MXIM-AV-1-6-9","Carlos Denegri","Carlos Denegri","","","Carlos Denegri nació el 27 noviembre en Texcoco, Estado de México; pasó la mayor parte de su infancia y adolescencia en Europa, debido a que su padre, Ramón P. Denegri, cumplía tareas de orden diplomático. Regresó a México para continuar con sus estudios de bachillerato en la Escuela Nacional Preparatoria, la cual abandonó para dedicarse al periodismo. En 1938 ingresó a la nómina del diario Excélsior, donde fue reportero por 30 años (de 1938 a 1968). En 1945 dirigió Revista de Revistas, un suplemento de dicho diario donde explotó los géneros de crónica y reportaje. A finales de la década de 1950 Denegri inició con la difusión televisiva de varios de sus reportajes y de otros de sus colegas, así como entrevistas y opiniones, en un programa llamado “Miscelánea Denegri” que se mantuvo por varios años en la televisión mexicana. Denegri murió el 1 de enero de 1970 a causa de un balazo que le dio su esposa, Herlinda Mendoza Rojo, durante una riña conyugal.","",""
